pageid,title
1496,sitelen tawa musi pi jan utala wawa
3981,sitelen tawa pi Jan Utala Mun
3071,sitelen tawa pi Utala pi Ma Poka Telo pi Toki Lape Pona
6169,sitelen tawa pi jan Tawe en soweli kalama lili
6178,sitelen tawa pi jan Tawe en soweli kalama lili: lon pi ma lon telo
4024,sitelen tawa pi jan sona Seme
1497,sitelen tawa pi jan utala mun
7729,sitelen tawa pi kulupu Winx
3247,sitelen tawa pi lon ala
4226,sitelen tawa pi lon ala pi ma Nijon
3232,sitelen tawa pi ma Nijon
6384,sitelen tawa pi musi Manka
7728,sitelen tawa pi nasin seme la mi tawa jan mama meli sina
3831,sitelen tawa pi pipi Lu
3724,sitelen tawa pi pipi Lu en kulupu Pali
6714,sitelen tawa pi utala nasa
4233,sitelen tawa utala pi jan suli
6516,sitelen tawa “mi lon ma soweli”
2322,sitelen telo
1498,sitelen toki
3842,sitelen toki nimi
2970,sitelen toki pi jan nasa
1499,sitelen wan tawa nimi wan
6600,sitelen Ä
6602,sitelen Ö
6604,sitelen Ü
9121,sitelen Þ
6249,sitelen Đ
6237,sitelen Ɓ
6240,sitelen Ɖ
6241,sitelen Ɗ
6269,sitelen Ȝ
7375,sitelen ஃ
7358,sitelen அ
7360,sitelen ஆ
7361,sitelen இ
7362,sitelen ஈ
7363,sitelen உ
7364,sitelen ஊ
7365,sitelen எ
7366,sitelen ஏ
7371,sitelen ஐ
7372,sitelen ஒ
7373,sitelen ஓ
7374,sitelen ஔ
7376,sitelen க்
7377,sitelen ங்
7378,sitelen ச்
7379,sitelen ஞ்
7380,sitelen ட்
7381,sitelen ண்
7382,sitelen த்
7383,sitelen ந்
6271,sitelen ẞ
6235,sitelen Ɑ
7354,sitelen ꙮ
1831,soko
6204,soko nasa
1052,soko sewi
1500,sona
3093,sona esun
3104,sona ijo
7744,sona insa nasa
1912,sona jan
9694,sona kama
7599,sona kasi
2230,sona lon
345,sona ma
3768,sona mani
2225,sona mun
1501,sona nanpa
9381,sona nanpa 3
9394,sona nanpa pona
338,sona nasin
9757,sona noka lon
9705,sona noka pi nanpa nimi
9756,sona pali lon
9893,sona pali pi jan Putakola
4614,sona pi alasa lon
9754,sona pi ale lon
7569,sona pi ijo lon
7716,sona pi lawa jan
3600,sona pi lukin ala
9433,sona pi nanpa nimi
4572,sona pi nasin ijo
9888,sona pi pona sijelo
7143,sona pi pu taso
3593,sona pi sama lon
9800,sona pi sama tawa
9436,sona pi selo ma
4586,sona pi sijelo ijo
887,sona pi sona jan
9619,sona pi tawa pi wan pi lili ale (sona lili)
1620,sona pi toki tawa pana pona
7015,sona pona
9516,sona sama
9402,sona selo
3841,sona selo pi poka tu wan
4652,sona sijelo
9382,sona sijelo pi poka tu wan
3947,sona sona
4224,sona tan tomo pi jan Teseju
4441,sona tawa pi wan lili
1503,sona toki
4587,sona wile
7788,sono insa nasa
1972,soto
1795,soto pi open suno
1834,soto suno
491,soweli
4314,soweli Brachylagus idahoensis
9450,soweli Canis Familiaris
3784,soweli Canis familiaris
8790,soweli Didelphidae
1507,soweli Erinaceinae
4583,soweli Felis Catus
3906,soweli Felis catus
9449,soweli Kani Lupu
3594,soweli Kani Pamilijali
1504,soweli Kijetesantakalu
3067,soweli Kowala
6450,soweli Likeku
4253,soweli Manuli
4158,soweli Mi Piki
3982,soweli Miki
3356,soweli Mollusca
5631,soweli Monotremata
4611,soweli Mu Ten
4010,soweli Nejanteta
6442,soweli Ornithorhynchus anatinus
2718,soweli Peli Katu
7438,soweli Pikasu
3909,soweli Pokemon
4164,soweli Ponsi
481,soweli Primate
7006,soweli Pu
9173,soweli Upe Seta
3998,soweli Usite
4180,soweli Wini Pu
3482,soweli alasa pi walo pimeja
3596,soweli alasa walo pimeja
1905,soweli en akesi
1505,soweli en akesi li pona la ona li kama nanpa mute
6673,soweli ilo Potosen
2251,soweli jan
821,soweli li kama tan mama li kama ante lon tenpo mute
4555,soweli li pona lon telo li moku e kasi
3885,soweli li sama jan
1508,soweli lukin sama jan
3987,soweli pi ko nasa
1509,soweli pi kute suli
1510,soweli pi lawa sewi
6632,soweli pi linja monsi
1703,soweli pi lupa monsi wan
1511,soweli pi nena linja
823,soweli pi nena mama
1859,soweli pi noka pona
1513,soweli pi noka tu
6441,soweli pi palisa insa monsi
9514,soweli pi palisa lawa wan
2709,soweli pi poki sinpin
4293,soweli pi sama jan
2554,soweli pi sama jan nanpa wan
2719,soweli pi sijelo ko
1515,soweli pi tawa lon tu
1506,soweli pi telo taso pi monsi lipu
1516,soweli pi uta waso
1514,soweli poki
7686,soweli pona jan
5725,soweli pona jan lili
9453,soweli pona tan ma Ponopekase
2713,soweli sama jan
1512,soweli suwi
1517,soweli suwi lape pi kasi suli
3604,soweli tomo
6449,soweli waso
4554,soweli waso Kilotela
4003,soweli wawa
4095,su
6798,su pi soweli palisa
4152,suli
4617,suli Kilokan
1842,suli Mete
1762,suli ijo
1847,suli ijo Kilokan
9804,suli kiwen
4447,suli linja Mete
9052,suli pi pini ala
891,suli seli
1880,suli tawa
628,suno
2790,suno Posima Sentawi
2145,suno Sola
9576,suno lawa
1518,suno lili
616,suno linja sewi
2102,suno mi
322,suno mun
3221,suno pi toki pona
7393,suno sama
1519,suno sike
1767,suno wawa sewi
2051,supa
1864,supa kipisi pi selo ma
6065,supa kipisi pi selo ma Palata
327,supa lape
1865,supa ma
3591,supa monsi
2964,supa pi telo suli
5632,sutopatikuna
2042,suwi
1094,suwi lete
5457,suwi pimeja
6582,t
1846,tawa
784,tawa anpa
9104,tawa kon
3483,tawa lon kon Precision Air nanpa 494
6321,tawa ma
6052,tawa ma lon ma Mijama lon tenpo sike nanpa 2025
6544,tawa ma pi ma Samowa lon tenpo sike nanpa 2009
5671,tawa mun
2920,tawa musi
2005,tawa nena
3138,tawa pi ma ale pi jaki Kolona
1772,tawa pi wawa linja
6208,tawa pini tan pilin ante lon ma Mewika lon tenpo sike nanpa 2025
7176,tawa sewi nanpa wan
1520,tawa suli pi jaki Kolona
1973,teje
1796,teje pi open suno
1833,teje suno
488,telo
1967,telo Alansi
3791,telo Anili
9214,telo Iwi
3535,telo Kalipi
2729,telo Kasipi
3426,telo Kawipen
9148,telo Kisikami
1521,telo Koka Kola
1530,telo Mamala
2475,telo Mesitelane
2473,telo Mesitelanejun
3970,telo Misikan
3789,telo Misisipi
4578,telo Oil
3205,telo Paka
3790,telo Palata
1780,telo Pasipi
8928,telo Sapanakankama
9151,telo Supiwija
3862,telo jaki
1522,telo jelo
896,telo kapesi
4490,telo kasi
4491,telo kasi (kon ante)
6280,telo kili
653,telo kiwen
655,telo kiwen lete
834,telo ko
1523,telo linja
2605,telo linja Amason
4514,telo linja Epe
3199,telo linja Misisipi
3198,telo linja Molawa
6078,telo linja Sena
1525,telo linja Sikisu
7782,telo linja Taku
2829,telo linja Tuse
2681,telo linja Walawala
2994,telo loje sijelo
10167,telo lon lawa
888,telo mama
6861,telo misikeke
4217,telo moku pi lipu kasi
1526,telo moli
9332,telo namako suli pi ma Juta
1527,telo nasa
9095,telo nasa kili
6397,telo nasa pan
9097,telo nasa tan kili sike lili
2577,telo nasin
2358,telo pakala
6341,telo pan Malo
6342,telo pan Milo
4636,telo pi kiwen mani
1741,telo pi kon sewi
5485,telo pi sona nasa
1528,telo pimeja pi pali seli
1529,telo seli kasi linja kon
898,telo sewi
4492,telo sijelo kasi
2993,telo sijelo loje
569,telo suli
1939,telo suli Alansi
2108,telo suli Alansika
3196,telo suli Antasika
3190,telo suli Asika
3184,telo suli Asow
3183,telo suli Asowe
1959,telo suli Atansi
2795,telo suli Golfo de México
2868,telo suli Insija
2866,telo suli Intijan
2727,telo suli Kalipi
3303,telo suli Kapiki
4354,telo suli Kawipen
9150,telo suli Kisikami
3165,telo suli Mamala
2864,telo suli Marmara
2788,telo suli Mesiko
1531,telo suli Mesitelane
1707,telo suli Mesitewane
4370,telo suli Misikan
4369,telo suli Misiken
4372,telo suli Misikin
1731,telo suli Pacific
9512,telo suli Paka
2857,telo suli Palata
3324,telo suli Palito
1532,telo suli Pasifi
8824,telo suli Pasike
1533,telo suli Pasipi
8801,telo suli Pasipika
3325,telo suli Pati
4343,telo suli Pikala
2159,telo suli Pimeja
9149,telo suli Supiwija
5487,telo suli Tonsin
3521,telo suli Witowija
3182,telo suli loje
2470,telo suli moli
2607,telo suli pi ma Amelika lete
3541,telo suli pi ma Mesiko
6421,telo suli pi telo mama
749,telo suli pimeja
4236,telo suli sike Paka
873,telo suli suli
2568,telo suwi
2569,telo suwi pi telo mama
576,telo tan sewi
1744,telo walo
3258,telo walo mije
3256,telo walo unpa
1534,telo wawa
894,telo wawa pimeja
1535,tenpo
6520,tenpo 64
2136,tenpo Alowin
6053,tenpo Awa
4197,tenpo Eto
9340,tenpo Kalikimaka
2429,tenpo Kisema
6054,tenpo Minu
6212,tenpo Minute
5995,tenpo Nusu A Kulan
5996,tenpo Nuzul Al Qulan
6211,tenpo Ola
4619,tenpo Sekon
901,tenpo Sekun
4229,tenpo Sjomon
4227,tenpo Somon pi ma Nijon
1540,tenpo esun
6766,tenpo insa pi kiwen mani laso
6514,tenpo kama
2428,tenpo kama pi jan Jesu
3555,tenpo kama pi jan Kolisu
6756,tenpo kiwen
6761,tenpo kiwen insa
6763,tenpo kiwen pi kiwen mani lon
6762,tenpo kiwen sin
6757,tenpo kiwen sinpin
6759,tenpo kiwen sinpin insa
6760,tenpo kiwen sinpin monsi
6758,tenpo kiwen sinpin sinpin
7736,tenpo lete
774,tenpo lili
772,tenpo lili wan Sekon
8885,tenpo linja pi tenpo pini pi ma Loma
6767,tenpo monsi pi kiwen mani laso
7682,tenpo monsuta
1536,tenpo mun
4603,tenpo mun nanpa luka luka wan
3556,tenpo musi suno pi nasin sewi Jejuta
6507,tenpo ni
5364,tenpo pana
4590,tenpo pi jan Jesu
6764,tenpo pi kiwen mani laso
6768,tenpo pi kiwen mani walo
4082,tenpo pi kulupu lawa Eto
4176,tenpo pi kulupu lawa Min
4204,tenpo pi kulupu lawa Nala
9211,tenpo pi ma utala lon ma Sonko
6213,tenpo pi palisa lili
6778,tenpo pi sin ale
6780,tenpo pi sin nanpa wan
6755,tenpo pi sitelen ala
5845,tenpo pi tawa anpa pi lipu Kulan
9463,tenpo pi telo lili
3557,tenpo pi tenpo musi
5560,tenpo pi tenpo pini la jan Jesu
5642,tenpo pi tenpo sike
3802,tenpo pimeja
2149,tenpo pimeja pi kalama ala
1537,tenpo pini
6769,tenpo pini majuna
6711,tenpo pini pi ma Kanata
4112,tenpo pini pi ma Loma la nasin tenpo
6564,tenpo pini pi ma Pisi
7428,tenpo pini pi ma Tansanija
6352,tenpo pini pi ma Tona
9464,tenpo seli
4091,tenpo sike
7448,tenpo sike 1540
7449,tenpo sike 2006
7450,tenpo sike 2015
7451,tenpo sike 2023
7447,tenpo sike 2024
4574,tenpo sike ale
5617,tenpo sike nanpa 1540
4338,tenpo sike nanpa 1917 la seli suli lon ma tomo Tesaloniki
5777,tenpo sike nanpa 1917 la seli suli pi ma tomo Tesaloniki
1538,tenpo sike nanpa 2006
1539,tenpo sike nanpa 2015
4532,tenpo sike nanpa 2023
4521,tenpo sike nanpa 2024
6765,tenpo sinpin pi kiwen mani laso
1886,tenpo suno
5767,tenpo suno D
1885,tenpo suno luka tu
2916,tenpo suno musi pi tenpo mun nanpa tu tu
2999,tenpo suno pi jan pali pi ma ali
1541,tenpo suno pi nanpa luka
1542,tenpo suno pi nanpa luka tu
1543,tenpo suno pi nanpa luka wan
1544,tenpo suno pi nanpa tu
1545,tenpo suno pi nanpa tu tu
1546,tenpo suno pi nanpa tu wan
1547,tenpo suno pi nanpa wan
1914,tenpo utala
4427,titi pula
1694,toki
3873,"toki, ma ale o!"
6855,"toki ""Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo"""
6842,toki Aja
3172,toki Ajenu
7231,toki Ajuwi
2532,toki Ala
4695,toki Alan
1549,toki Alapi
5559,toki Alapija
2533,toki Alasu
5539,toki An
284,toki Anku
7193,toki Anli
5516,toki Ansi
3102,toki Apasiso
1550,toki Apikan
4341,toki Apikanse
1551,toki Apiwili
1552,toki Asapaka
9939,toki Asepasan
9900,toki Asitulijon
4033,toki Asutulelone
4035,toki Asutulelone\\\\\\\\\\
4027,toki Atulija
7093,toki Awanjejen
2208,toki Awasa
3103,toki Awawi
7232,toki Awi
4425,toki Bon Wen
9285,toki C
2855,toki Davaoeño
3130,toki Eise
3322,toki Ekala
7668,toki Ekematula
1987,toki Elena
886,toki Elena majuna
2318,toki Elena pi tenpo pini
1554,toki Elepen
279,toki Elina
7089,toki Elopanto
143,toki Epanja
2367,toki Epanjo
1555,toki Epano
1553,toki Epe
725,toki Epelanto
6209,toki Epelanto lon ma Malasija
4311,toki Esi
3329,toki Esuka
4750,toki Firisija
6672,toki Ijo
7128,toki Ijowa
6688,toki Iju
1556,toki Ikuli
1557,toki Ikuwi
2209,toki Ilan
5833,toki Ili Motu
5834,toki Ilimotu
6974,toki Ilula
99,toki Inli
9978,toki Inli majuna
3223,toki Inota
2017,toki Insi
1659,toki Insi-Elopa pi nanpa wan
2736,toki Insi-Utu
6391,toki Intelinwa
2439,toki Intelinwe
3037,toki Intonesija
2735,toki Intusan
474,toki Isilan
1560,toki Isisi
7125,toki Isola
7129,toki Isowa
4655,toki Itali
1559,toki Italija
3544,toki Itesitosi
1561,toki Ito
8800,toki Iwi
1562,toki Iwisi
1563,toki Iwisi pi tenpo pini
1564,toki Iwisi sin
5528,toki Jeki
5529,toki Jekisi
6743,toki Jekisu
3153,toki Jisi
6627,toki Ju
3825,toki Jute
4353,toki Kalajote
7092,toki Kalani
3330,toki Kaleko
7284,toki Kaleku
1565,toki Kalijala
2579,toki Kalike
2021,toki Kalisala
6560,toki Kalisija
3059,toki Kamajo
6951,toki Kanata
4263,toki Kanateka
178,toki Kanse
6407,toki Kantun
5540,toki Kanwa
3135,toki Kasa
3144,toki Kasasan
7567,toki Kasatan
4025,toki Kasetelano
1567,toki Katala
277,toki Katejano
3580,toki Katelo
4495,toki Katula
4697,toki Kela
4743,toki Keli
1548,toki Kelike
3533,toki Keni
4722,toki Kenu
8940,toki Kesuwa
6502,toki Kijasinki
3396,toki Kijukiju
3357,toki Kilosa
5510,toki Kinkon
1568,toki Kinla
524,toki Kinli
2046,toki Kisawili
8939,toki Kisuwa
5537,toki Ko Wawa
1608,toki Kokanu
6979,toki Kolaka
6997,toki Konsi
7404,toki Konta
1566,toki Konton
3257,toki Kopasa
2890,toki Kosa
6491,toki Kosa (toki sin)
6977,toki Kota
7031,toki Kotawa
6975,toki Kotawa (kulupu toki Tawita)
6777,toki Kotawa (toki sin)
9075,toki Kote
6998,toki Kowi
6996,toki Kowito
6392,toki Kuku Jalanki
7389,toki Kuluka
7532,toki Kumi
6981,toki Kusija
9074,toki Kuta
6980,toki Kuteja
5541,toki Kuwanwa
1569,toki Kuwenja
1754,toki Lalen
185,toki Lanpun
4475,toki Lasena
4679,toki Lasin
326,toki Lasina
2979,toki Latan
1570,toki Lawi
9426,toki Lesepu
1571,toki Lije
5507,toki Lilijan
6471,toki Lilijen
5899,toki Lilin
7641,toki Linwa Inota
1572,toki Lipolali
1573,toki Lipulali
5844,toki Litepa
7640,toki Lo
1574,toki Locoso
1575,toki Lokoso
3237,toki Lomani
7403,toki Lomani (toki sin)
9946,toki Lomanija
6854,toki Lomanitu
1576,toki Lomanse
3775,toki Lomansi
3359,toki Lominija
5393,toki Lonpasija
5395,toki Lonpateja
7367,toki Lopawasina
148,toki Losa
2623,toki Losi
96,toki Losupan
3369,toki Lowasi
1577,toki Lowenki
5394,toki Lunpasija
4188,toki Lusepu
590,toki Lusi
9209,toki Luwa
1903,toki Luwisi sin
3512,toki Majoli
5544,toki Mala
6468,toki Malajalan
3315,toki Malaju
8693,toki Malaju Kalantan-Patani
7707,toki Malasija
8983,toki Mali
5486,toki Mansi
1578,toki Maoli
7546,toki Mase
6526,toki Mata
1579,toki Mawi
1580,toki Menkijeli
3665,toki Mesusowijanki
6163,toki Mijama
6484,toki Min
2516,toki Mini
5433,toki Mokeno
3107,toki Mon
1581,toki Mosijo
7706,toki Nalo
7115,toki Napejo
3905,toki Nawi
7090,toki Nejenkatu
10164,toki Nejo
6801,toki Nenesi
6803,toki Nenets
3126,toki Netalan
1582,toki Netelan
6644,toki Newijawewin
394,toki Nijon
6548,toki Nijuwatoputapu
4562,toki Nipon
452,toki Nolon
4516,toki Noman
444,toki Nosiki
3050,toki Nowija
4098,toki Nupi
4503,toki Olapi
9223,toki Osan
4568,toki Palata Elopa nanpa wan
2223,toki Panla
10221,toki Pansapi
6420,toki Papu
7147,toki Paseju
2289,toki Pasi
1583,toki Pasiki
6965,toki Pata
6978,toki Pataka
6152,toki Patesi
6952,toki Pawi
5633,toki Pela
1584,toki Pelalusi
7108,toki Pensipani
5431,toki Pentole
1585,toki Peson
4117,toki Peton
492,toki Pewi
4282,toki Pewija
10153,toki Pikula
6322,toki Pilasin
1586,toki Pilipina
4400,toki Pisiki
5398,toki Pisin
1587,toki Po
4683,toki Po Sisola
7698,toki Pokasi
3354,toki Pola
2520,toki Poli
5511,toki Pomosa
4423,toki Pon Wen
5479,toki Popasu
1588,toki Posuka
8191,toki Potuka
1589,toki Potuke
4281,toki Powi
4280,toki Powija
2770,toki Pula
4336,toki Pula (ma Lusi)
10034,toki Pula pi kulupu toki Monko
2772,toki Pulani
4557,toki Pulija
6310,toki Pulu
10202,toki Saka
3799,toki Salaki
3601,toki Saleja
5914,toki Samaka
3234,toki Sami
1590,toki Sami lete
6550,toki Samowa
2263,toki Sankita
4190,toki Sanko
2512,toki Sansekita
4408,toki Sasinja
7173,toki Sata
4407,toki Satenja
4406,toki Satu
6098,toki Sawa
2043,toki Sawili
1591,toki Seki
6899,toki Senise
447,toki Sensa
6136,toki Sensina
2332,toki Sepuwano
9286,toki Si
5686,toki Sinakola
6106,toki Sinala
1592,toki Sinan
7117,toki Sine
6865,toki Sintalin
2296,toki Sinupuwanon
4339,toki Sipe
771,toki Sisin
7148,toki Sita Ona
7142,toki Sitasama
7723,toki Siwewi
1593,toki Soleso
1594,toki Soma
3424,toki Somalija
7607,toki Son
8981,toki Son lawa
318,toki Sonko
8982,toki Sonko lawa
7261,toki Sonko pona
5694,toki Sopisi
214,toki Soson
1595,toki Sowijo
2924,toki Suko
4272,toki Sukosi
1596,toki Sumi
3057,toki Supowanon
1597,toki Takalo
6905,toki Tamasi
3076,toki Tamasiko
2269,toki Tami
489,toki Tansi
2297,toki Tapawenjo
7107,toki Tasi
1598,toki Tata
5703,toki Tawi
3235,toki Tawisamekijela
6867,toki Telelin
6950,toki Teluku
9246,toki Tokalijan
3845,toki Tokima
4097,toki Tokisin
5568,toki Tona
2922,toki Topisin
470,toki Tosi
6976,toki Tota
3466,toki Towan
1599,toki Tuki
7636,toki Tuki pi ma Osumanli
1600,toki Tuki pi tenpo pini
1601,toki Tukili
5455,toki Tukisiki
6985,toki Tulu
7096,toki Tupi
1602,toki Tuwi
1605,toki U
7436,toki U (toki pali)
2975,toki Ukawina
1603,toki Ulaliso
7106,toki Unli
4174,toki Usinakusi
3150,toki Utu
5538,toki Wa
2164,toki Wakilu
9237,toki Walani
7731,toki Wapili Lampaku
7149,toki Wapili Lanpaku
1604,toki Wata
8975,toki Wemesoli
1990,toki Wensa
6532,toki Wesu
3312,toki Wije
5509,toki Wijosa
1820,toki Wu
1606,toki akesi
1607,toki asapaka
2471,toki e lawa sin
534,toki ilo
4323,toki ilo Ake
4028,toki ilo HTML
3480,toki ilo Jasasi
1960,toki ilo Jawa
202,toki ilo Juniko
9208,toki ilo Luwa
1614,toki ilo Pason
7768,toki ilo Paton
537,toki ilo Sawa
3479,toki ilo Sawesi
4065,toki ilo Si
4157,toki ilo Sika
1613,toki ilo Sipapa
6474,toki ilo Sipupu
4048,toki ilo Wasi
3421,toki ilo Wisupesi
1962,toki ilo pi akesi linja
7644,toki inli
3783,toki insa
3423,toki jaki
8844,toki jan (Al-Nas)
402,toki la jan li awen ala kama sona tan mama
9000,toki latan
2185,toki lawa
2601,toki li sama lon jasima
2779,toki lili
2778,toki lili li kepeken lon tenpo mute
3476,toki lon poka moli
553,toki luka
2255,toki ma
2172,toki majuna
4567,toki mama
802,toki mama Keman
4566,toki mama Kemani
1558,toki mama Palata Elopa
4701,toki moli
4292,toki monsuta
6475,toki mun
2112,toki musi
1619,toki musi lili
3007,toki musi pi kalama kon pi ma tomo Jelewan
2253,toki nanpa tu
1609,toki nanpa wan
1610,toki nasa
9342,toki nasa la jan Jesu li unpa e mije lon sitelen tawa
4175,toki okinawa
8843,toki open (Al-Fatiḥa)
1611,toki pali
1612,toki pali Jawa
2594,toki pali Sipupu
1961,toki pali pi akesi linja
7144,toki pali pi ma ale
1615,toki pali pi mun lili
6967,toki pata
1616,toki pi ilo nanpa
4688,toki pi jan Jejuta
4560,toki pi jan Juta
2539,toki pi ken jan pi ma ale
1617,toki pi kulupu Jejusi
2394,toki pi lawa sin
2598,toki pi nasin lukin sama tu
2780,toki pi pana sona
9507,toki pi sama nanpa
8845,toki pi soweli mani (Al-Baqara)
2293,toki pi tenpo pini
4467,toki pi wile ike
3,toki pona
2472,toki pona luka
1618,toki sewi
2384,toki sewi pi mama mi
4422,toki sike
127,toki sin
2711,toki sin musi
2792,toki sin pi ma ale
1925,toki sin tan toki pona
3009,toki sitelen
2777,toki sona
6663,toki tawa kulupu
3452,toki tawa pilin pona
4052,toki utala pi lipu walo lon ma Sonko
2319,toki wan taso
1926,tokiponito
1621,tomo
7743,tomo Anko Wa
5765,tomo Binley Mega Chippy
2167,tomo Kolosejo
10142,tomo Pa Kulipa
2366,tomo Patenon
5762,tomo Pinli Meka Sipi
3157,tomo Pukalipa
3156,tomo Sijen
2840,tomo Taj Mahal
1623,tomo Tamala
1622,tomo Tas Mapal
2841,tomo Tasimele
3745,tomo Tateni
4162,tomo anpa pi alasa kiwen
1624,tomo awen
3283,tomo esun moku
6317,tomo insa pi jan ike lon ma tomo Mantale
3797,tomo jan
2515,tomo lawa
2165,tomo lawa lili
1625,tomo lawa pi tomo lili
2282,tomo lili
3220,tomo ma ala
8882,tomo moku
5761,tomo moku pi ma tomo Pinli
4391,tomo moli
7622,tomo nanpa 1 lon nasin Wall
7623,tomo nimi 1 lon nasin Wall
2412,tomo pana lipu
3082,tomo pi jan Eiffel
9147,tomo pi jan ike
6785,tomo pi ma tomo A Noje
6215,tomo pi mun lili laso
1898,tomo pi nasin sewi
2410,tomo pi pana lipu
6179,tomo pi poki jan
6966,tomo pi sitelen tawa
1628,tomo pi wawa telo
2383,tomo sewi
8829,tomo sewi Ajatani
3083,tomo sewi Eiffel
8863,tomo sewi Enkisiki ale lon ma Aki
8827,tomo sewi Isukusima
10235,tomo sewi Notatan pi ma tomo Paki
8821,tomo sewi Omiwa
10237,tomo sewi Sakata Pamilija
8828,tomo sewi Take
4199,tomo sewi Totawi
4202,tomo sewi Totawisi
10218,tomo sewi jelo
3339,tomo sewi linja
3478,tomo sewi pi jan sewi Petu
10234,tomo sewi pi nasin sewi Jesu
10213,tomo sewi pi nasin sewi Sinto
8830,tomo sewi suli Ise
8838,tomo sewi suli Kasuka
8823,tomo sewi suli Keku
8816,tomo sewi suli Naku
8822,tomo sewi suli Usa
2415,tomo sinpin suli pi ma Sonko
1916,tomo sona
10082,tomo sona Opo
10115,tomo sona Osote
1629,tomo sona suli
1630,tomo sona suli Ino
3857,tomo suli Eiffel
1627,tomo suli Epe
490,tomo suli pi ma tomo Papili
6119,tomo suli pi nasin Suse
556,tomo tawa
4435,tomo tawa Kote Sante
7177,tomo tawa Tatani
2064,tomo tawa kon
131,tomo tawa linja
4389,tomo tawa linja pi ma Sensa
3746,tomo tawa lon telo
3204,tomo tawa lon telo pi jan Noa
3203,tomo tawa lon telo pi jan Nowa
3173,tomo tawa mun
6671,tomo tawa pi anpa telo
10258,tomo tawa sewi
1631,tomo tawa telo
6076,tomo tawa telo li pakala e kiwen lete
2425,tomo tawa waso
1632,tomo utala
4056,tomo wawa pi ma tomo Pukusima
173,tonsi
2747,tonsi meli
2748,tonsi meli mije
2746,tonsi mije
2749,tonsi mije meli
3657,tonsi noka
2753,tonsi pi kon ala
2754,tonsi pi kon ale
2755,tonsi pi kon ali
2756,tonsi pi kon lili
2752,tonsi pi kon mute
2750,tonsi pi kon pi meli ala pi mije ala
2751,tonsi pi kon pi mije ala pi meli ala
1633,tu
6571,tu en tu li luka
6936,tu tu
6934,tu wan
4421,tuki tiki
4368,tungumál
6584,u
1634,unpa
10005,unpa ike
2706,unpa pi jan wan
6224,unpa pi palisa unpa tu
1635,unpa pini
1636,unpa uta
1637,unpa utala
1638,uta
1639,utala
5556,utala 918
6693,utala Elopiso pi kalama musi
4038,utala Elowison
4464,utala Pokulan
1640,utala ala
6177,utala esun pi ma Mewika en ma Sonko
2222,utala insa
6090,utala insa pi ma Epanja
4111,utala insa pi ma Loma
2604,utala insa pi ma Mewika
3301,utala kipisi pi ma Mewika
2625,utala la ma Lusi li tawa insa ma Ukawina lon tenpo sike 2022
6723,utala lete
6399,utala lon ma Wije
7767,utala ma nanpa tu
8944,utala mama pi ma Mewika
6424,utala mun
4393,utala musi seli pi ma ale pi sike suno 2024
5706,utala nanpa tu lon ma Sonko en ma Nijon
5790,utala nanpa tu pi ma ale
5791,utala nanpa tu pi ma ali
1214,utala pi ante suli pi ma Mewika
1641,utala pi lawa Mewika
4053,utala pi lipu walo
6383,utala pi ma Kakajan
2624,utala pi ma Lusi pi ma Ukawina
5766,utala pi ma Nomansi
4431,utala pi ma Pokulan
5797,utala pi ma Salinka
4000,utala pi ma Wije
5365,utala pi ma ale nanpa tu
5368,utala pi ma ale nanpa wan
5782,utala pi ma ali nanpa tu
5798,utala pi ma tomo Salinka
7044,utala pi tenpo mun 9 en tenpo suno 11
7098,utala pi tenpo sike ale
7053,utala pi tenpo suno 11 pi tenpo mun 9
7039,utala pi tenpo suno nanpa 11 pi tenpo mun nanpa 9
1642,utala pi toki Iwisi
3967,utala pi waso Imu
3670,utala suli
290,utala suli nanpa tu
5366,utala suli nanpa tu pi ma ale
1643,utala suli nanpa wan
5367,utala suli pi ma ale nanpa tu
1664,utala suli pi ma ale nanpa wan
1650,utala suli pi nanpa tu
1678,utala suli suli pi nanpa tu
2204,uwu
6586,v
6588,w
2254,walo
1644,wan
2567,wan Elopa
4579,wan Itoken
5497,wan Kalma
1062,wan esun pi ma Elasija
4576,wan ijo
4573,wan ijo Atomo
6970,wan ijo Poton
9854,wan ilo
6132,wan insa kulupu
6103,wan insa nasa
6140,wan insa pi wawa lon
10146,wan insa pi wawa weka
2732,wan jan
3105,wan lili
135,wan lili awen
10150,wan lili kulupu
4580,wan lili tomo
2191,wan nasin
9577,wan nasin sike
825,wan olin
2731,wan pi jan mute
4437,wan pi lili ale
4439,wan pi lili tawa ale
4107,wan pi ma Kama
8825,wan pi wawa linja
10179,wan suli
10154,wan suno
820,waso
4042,waso Imu
3208,waso Kiwi
6443,waso Struthio camelus syriacus
587,waso alasa
3518,waso alasa pi lawa walo
3945,waso kule
6989,waso lipu
1645,waso pi kon jaki
3714,waso pimeja
4261,waso pimeja walo
6437,waso suli Susijokamelu pi ma Alapi
7120,waso suli Sutejokamelu pi ma Alapi
3914,waso telo
380,waso toki
745,waso wawa
1646,wawa
3595,wawa In en wawa Jan
3597,wawa Jin en wawa Jan
6615,wawa Paman
1765,wawa awen
2020,wawa ilo
1979,wawa lawa
1771,wawa linja
6438,wawa linja pi ma Elopa li weka lon tenpo sike nanpa 2025
9855,wawa linja sewi
7011,wawa linja walo
1712,wawa sewi
2137,wawa suno
